,angle,method_name,MAE,RMSE,SNR,PEARSON,Acccuracy,dataset_name
34,20.0,LGI,6.591796875,14.307557164540757,-2.4441429827407744,0.4733415410824365,65.0,KISMED
35,25.0,LGI,5.712890625,15.197709784386253,-1.332146405470516,0.46727062018215487,70.0,KISMED
36,30.0,LGI,5.625,15.182453588687707,0.6201424598230039,0.4791773922618778,75.0,KISMED
37,35.0,LGI,3.251953125,11.837532766874858,1.6051603868016304,0.5934044788066171,95.0,KISMED
38,40.0,LGI,3.603515625,11.915583278964135,2.5392036589834057,0.5621016148602269,85.0,KISMED
39,45.0,LGI,4.04296875,12.076568463738985,3.2286184389669095,0.5797112000737119,80.0,KISMED
40,50.0,LGI,3.33984375,11.85709356143441,3.5887208118017226,0.6118586666603464,90.0,KISMED
41,60.0,LGI,3.427734375,11.902610402739983,4.401326897269488,0.5625846446089473,85.0,KISMED
42,70.0,LGI,3.427734375,11.902610402739983,4.6209000991655405,0.5625846446089473,85.0,KISMED
43,90.0,LGI,0.966796875,1.5223102800898336,4.223797350110007,0.9905899689360124,90.0,KISMED
44,15.0,PBV,7.998046875,14.795937078411773,-5.59736110579364,0.4689496490204875,50.0,KISMED
45,20.0,PBV,6.767578125,15.0238991129355,-3.881011918847242,0.4561563332581402,65.0,KISMED
46,25.0,PBV,8.525390625,17.757386725675467,-1.5042792001010419,0.3564796972133805,65.0,KISMED
47,30.0,PBV,6.15234375,15.344404342590371,0.22876866371360122,0.46269715537062517,65.0,KISMED
